Fu_r1	Fu_r2	Fu_r3	Mb_r1	Mb_r2	Mb_r3	Mb_r4	Fd_r1	Fd_r2	Fd_r3	Fc_r1	Fc_r2	Fc_r3	baseMean_FuMb	baseMean_Fu	baseMean_Mb	FC_MbByFu	log2FC_MbByFu	pval_FuMb	padj_FuMb	baseMean_Fd	baseMean_Fc	crl_wFd	crl_wFc	mbStatus
chr12:6258823-6259499	3.33495978310978	2.40293490425332	4.24284858368418	18.3910417755974	14.716993794417	23.1410051046726	10.1114177876641	8.18755805333989	10.7748711271248	9.55819274607186	3.49897344562718	6.19444950943076	4.90822398879912	11.5714285714286	4	17.25	4.3125	2.10852445677817	0.000123050005830952	0.00723254228665019	9.50687397551218	4.86721564795236	0.415613130227334	0.0654502375813099	mbOpen
chr9:72668746-72669127	0.860050362182679	0.352353310183129	1.69379860781723	9.88812872051524	12.5930412825852	6.46903691493171	9.10614679151523	4.55198250322301	6.07007873627267	4.14263039175786	0.973169829439956	2.38927756953965	1.8756887474256	6.28571428571429	1.33333333333333	10	7.5	2.90689059560852	0.000144858318670758	0.00804230529417831	4.92156387708451	1.74604538213507	0.414026601202059	0.0476206210155848	mbOpen
chr17:38703622-38704085	1.18898711841445	1.04381814308246	0.619474220857561	8.54372763421625	9.44838080222422	8.36523718311596	18.9012503065302	8.74019966601567	5.58722695641175	3.19588724202162	1.51878854367426	1.49425315990475	0.551247618612428	7.42857142857143	1.66666666666667	11.75	7.05	2.81762325751143	0.000118109403250177	0.00705520570513419	5.84110462148301	1.18809644073048	0.413993846758646	-0.0474615100102003	mbOpen
chr9:127564658-127565095	1.55966295428496	1.6588826095441	2.46124053996325	17.6730501994472	15.8230911094752	24.6320672405568	13.8640221840013	8.42728246464983	12.0848109101926	6.20772453227159	2.19429715744076	2.95800217545158	2.10256185515605	11.4285714285714	2.33333333333333	18.25	7.82142857142857	2.96743213754357	9.0368460625599e-07	0.000258936975512021	8.90660596903802	2.4182870626828	0.412980479730137	0.00533740707954762	mbOpen
chr9:98744064-98744329	0.692454133114326	0.709227379817665	1.35290832196722	14.9273429986495	11.1827883797962	11.1988818491144	10.3565430673651	8.96845525477774	4.5435265483468	4.28088091072808	1.88163051342203	0.274812001205919	1.54099711648335	7.71428571428571	1.33333333333333	12.5	9.375	3.22881869049588	9.25299767466282e-06	0.00124750862649315	5.93095423795087	1.2324798770371	0.41172724518963	-0.00903165280264782	mbOpen
chr15:34303675-34304121	0.969812843383213	0.722403288859761	0.482314850208045	12.6705505914226	8.06829943161147	6.31570292015114	11.4943695478603	5.42480492474285	4.57065900498013	4.42360476249928	0.745339441041612	0.653140630668777	0.457807439313999	6.28571428571429	1	10.25	10.25	3.35755200461808	3.32035345525191e-05	0.00301676115995901	4.80635623074075	0.618762503674796	0.411497970890892	-0.0412148644675897	mbOpen
chr1:177999655-177999930	0.33363699140963	0.878705091358509	0.78222699342832	8.21973172912649	11.5458659245948	9.51128455351593	6.59052740650505	4.39902362988238	4.24825866644703	4.84264077727422	2.97552014057227	3.50884959721558	2.7843016081915	5.85714285714286	1	9.5	9.5	3.24792751344359	8.03712460062478e-05	0.00555233525335827	4.49664102453454	3.08955711532645	0.411369532298182	0.245830248861935	mbOpen
chr1:33595970-33596288	1.6074828090154	1.26647746396012	2.02936248295083	22.509485474154	10.2065132037823	13.7613378654371	20.8433571167096	8.95498910574654	11.5462555849077	4.80823580552792	5.06592830536701	4.52294751984742	2.88936959340628	10.8571428571429	2.33333333333333	17.25	7.39285714285714	2.88613203544172	2.23353709355102e-06	0.000471504115541218	8.43649349872739	4.15941513954023	0.409150402149322	0.122418892036217	mbOpen
chr20:61354537-61355114	2.18074190968414	2.46622890555561	3.60384764447768	20.8935988493105	19.9323489339481	20.2246351991173	13.1027321302886	11.1508815881476	12.3343448973215	5.7273031851388	2.34879798791383	4.76455902437386	1.76934244310263	12.2857142857143	3.33333333333333	19	5.7	2.51096191927738	7.2036546226513e-06	0.00105149704722008	9.73750989020263	2.96089981846344	0.40877722703421	-0.0237723520129721	mbOpen
chr2:204596807-204597504	0.470127959815783	0.597079619307452	0.82300305382224	11.3507773160463	11.2366509596128	8.37131600422575	7.35507721426932	5.52942877005569	4.51532192170606	4.24589897577047	1.32073392179275	2.2464008276481	0.878832645340216	6.28571428571429	1	10.25	10.25	3.35755200461808	3.32035345525191e-05	0.00301676115995901	4.76354988917741	1.48198913159369	0.40687025828945	0.0521069331452636	mbOpen
chr4:8028131-8028545	2.5644458190647	1.81589618987132	3.11757135062012	13.6499168207113	21.3037649574851	22.9630720303321	26.3916737586236	11.2486255766038	10.8557186543403	9.41191365953501	2.50149875948247	4.44163237456306	2.58926598829403	13.5714285714286	3	21.5	7.16666666666667	2.84130225398094	3.92920108996495e-07	0.00014564087700854	10.5054192968264	3.17746570744652	0.405698340368994	0.00959274094305508	mbOpen
chr6:6746676-6747259	1.16907840655665	1.12831628607356	1.72188331886737	19.7092624008143	26.6256866185625	28.8168454360878	15.010769968994	10.5586850358256	14.3748837240675	6.51438399458621	1.25003425716848	2.52951955655448	1.48846312387596	14	2	23	11.5	3.52356195605701	4.36816100235354e-09	7.08200543471448e-06	10.4826509181598	1.75600564586631	0.403935758007607	-0.011618778768271	mbOpen
chr6:109775273-109775990	5.97774585624845	4.79318444379661	4.50025989943071	27.8481148191582	29.3253901292591	24.2731124682717	15.455371104715	12.9004580844479	16.3603847542277	10.2498685804438	6.74044017199459	9.49672853539702	5.26829732465803	16.4285714285714	5.33333333333333	24.75	4.640625	2.21431912080077	7.1182304247522e-06	0.00105149704722008	13.1702371397065	7.16848867734988	0.403617363418359	0.0945144383184488	mbOpen
chr3:126719008-126719366	2.05028318743348	1.79995456330421	2.20319986510304	25.7823289222485	30.351795276635	25.8525461112971	26.0360021246608	19.1384821985292	11.3217473866377	7.57758553240974	3.32135682590502	4.83127942064177	2.13877916830353	16.8571428571429	2.66666666666667	27.5	10.3125	3.36632221424582	1.18055935656747e-09	3.44840213265077e-06	12.6792717058589	3.43047180495011	0.403192149229216	0.0307572538906084	mbOpen
chr3:40889033-40889567	1.54635122423003	0.854753704140872	2.41699351902009	13.4045250576423	11.7596782565318	8.10075913607936	22.9822163573551	4.93178795136958	12.4792395379418	3.69462120613236	1.43656607910354	8.18260453028861	2.19859022119991	9.14285714285714	2	14.5	7.25	2.85798099512757	8.67007547291886e-05	0.00575016446476227	7.03521623181458	3.93925361019735	0.402817298545166	0.155140288815788	mbOpen
chr1:201365062-201365454	1.40433937710686	0.89041119660053	1.09751236322851	12.0133196508811	8.99975376775389	18.2209410230964	14.1345677067355	7.53760821537098	7.02495397194002	5.28462783234289	0.880629665328011	1.30044964856372	1.8230546244111	8.71428571428571	1.66666666666667	14	8.4	3.0703893278914	6.1601676465648e-06	0.000954051308754131	6.6157300065513	1.33471131276761	0.401275405936592	-0.0269152989647881	mbOpen
chr4:7257245-7257598	1.8194085225596	1.5212080586943	1.01563939184508	17.075929937751	14.7912100450428	18.5241023528108	11.4420730772589	10.038384665197	8.84798048556133	3.91232126587047	1.8834073127737	3.55873756519138	1.7352587926406	10	2	16	8	3	2.55786497662158e-06	0.000512697815447056	7.59956213887627	2.39246789020189	0.399968724205448	0.0280334207287068	mbOpen
chr15:102040120-102040771	1.16776607702076	1.81470073484178	2.3130368085246	20.2547152823457	22.7606675932873	35.6968185786423	27.9197128774589	13.632769354464	13.4593448533748	9.39489392416514	2.74955658151	4.1390655481168	2.50915045080238	16.4285714285714	2.33333333333333	27	11.5714285714286	3.53249508082702	5.43370912722896e-10	2.31984966241537e-06	12.1623360440013	3.13259086014306	0.398473082864918	0.0324023321679619	mbOpen
chr21:47309834-47310289	1.95887338755418	2.15384672881832	5.83088619643455	24.0118536775765	28.8435185368999	42.7826905582389	15.9331431805617	16.8936539087869	13.9909572811784	9.43102813156578	2.21988925322571	4.08141120472308	3.36563930660511	17.7142857142857	3.66666666666667	28.25	7.70454545454546	2.94570984449905	1.21889461913387e-05	0.00153356818971793	13.4385464405104	3.2223132548513	0.397500194190252	-0.018075393022998	mbOpen
chr16:1103087-1103640	1.91985636363976	1.33518329383137	2.59327815783952	24.8660510039503	20.0318569939474	22.1029207917896	13.2031878164419	14.7322836042125	9.22648346755758	4.90556170090901	1.942091863902	1.84367545112832	1.47690501218115	12.8571428571429	2.33333333333333	20.75	8.89285714285714	3.15264701001048	9.89637918203896e-08	5.70963127033663e-05	9.62144292422637	1.75422410907049	0.395734457424056	-0.0314448447563536	mbOpen
chr1:35444538-35444890	1.41497831178191	0.991594287123318	1.01852473102646	11.7730532578635	13.63053616098	15.0042800198193	7.06127936411256	5.90023910534556	7.890977912007	4.063558522597	0.980701218206194	1.91372988055685	1.16012567007979	7.85714285714286	1.66666666666667	12.5	7.5	2.90689059560852	2.87680629197619e-05	0.00273407920801691	5.95159184664985	1.35151892294761	0.395531555075371	-0.0290905609586821	mbOpen
chr10:134902860-134903300	2.3533323501215	1.61706145284726	2.60742331142773	12.8433308267601	15.7152063973652	20.4629799889345	14.8286866646364	9.00242667619735	9.50981372399814	5.60490830703034	1.91781571560322	4.09641639297573	2.43626390716756	10.4285714285714	2.66666666666667	16.25	6.09375	2.60733031374961	1.40103311018482e-05	0.00168342723418253	8.03904956907528	2.81683200524884	0.395512851711063	0.0110551169508349	mbOpen
chr9:137627265-137627895	4.07778545056214	4.11263427899937	5.23554045866045	37.9727686031406	45.9187436683621	38.5633812826848	24.1652671571852	23.9941125928266	17.6735542351299	11.9001989706092	6.04771516666414	7.51370908059041	4.69942969848195	23.4285714285714	5.33333333333333	37	6.9375	2.79441586635011	2.97391189531933e-09	5.52031318064341e-06	17.8559552661886	6.0869513152455	0.395451218932271	0.0237984625867	mbOpen
chr11:60898674-60899187	1.60965215153769	1.04675720218146	1.53751569533507	16.1563927749237	20.9060946782787	12.1582997179072	11.3053881437124	7.09532179947908	7.90094651933002	7.21099314354781	2.19321355390622	3.15859700216452	1.89057516605596	9.85714285714286	2	15.75	7.875	2.97727992349992	3.24959215274956e-06	0.000602080681889556	7.4024204874523	2.41412857404223	0.392903308178349	0.0301184417485261	mbOpen
chr11:71075135-71075755	1.881512756855	1.36411879102027	2.77564417022952	16.7101401079352	10.1284970790128	10.3033999079263	10.6071045931884	5.85353950750478	7.71028183743328	5.40964053375316	1.85595069251925	2.14364442069698	1.97595598000687	8.14285714285714	2.33333333333333	12.5	5.35714285714286	2.42146376843828	0.000188009118600871	0.00935161006583229	6.32448729289707	1.9918503644077	0.392572520612827	-0.0335884887467836	mbOpen
chr11:72399973-72400289	1.99096215488568	1.86925661136392	2.26911838810958	23.2480545345152	10.9409664791783	17.9870476813843	10.8153772538939	7.41937935783764	10.6762054609997	4.99475373183463	1.618409886585	3.4568914708656	1.13075539995119	10.1428571428571	2.33333333333333	16	6.85714285714286	2.77760757866355	3.51147532454981e-05	0.00315476390894822	7.69677951689067	2.0686855858006	0.392447281723708	-0.0193644693316638	mbOpen
chr11:125040427-125040970	2.67936573606392	1.78006556260471	2.2448810277946	15.2637743895688	18.9714146458965	27.6974561698841	14.9721663128574	12.5391423078347	9.46226290902083	5.81341502489777	4.21472084828701	6.87346315170882	2.91420149905863	12.2857142857143	2.66666666666667	19.5	7.3125	2.8703647195834	8.13997641161511e-07	0.000239123008893595	9.2716067472511	4.66746183301816	0.392372678054521	0.118859118793158	mbOpen
chr10:126820914-126821295	1.72010072436536	1.58558989582408	2.44659798906933	19.7762574410305	12.0374659318829	17.4267933218569	23.9206244075624	9.01966903416411	10.2941025991428	6.99068878609139	1.77855175725233	1.86363650424093	1.8756887474256	11.7142857142857	2.33333333333333	18.75	8.03571428571428	3.00642626915943	5.77262360922259e-07	0.000187095762245467	8.76815347313278	1.83929233630629	0.391968739480169	-0.030093867839211	mbOpen
chr19:4278105-4279971	2.8377790342681	2.3165813933487	6.37882498213698	15.8488262506715	25.674667318923	25.6082847885856	12.3490398311293	13.7749828188667	9.07181688019536	8.8020489297544	2.58312441865815	4.78085990843899	3.17324834945727	13.4285714285714	4.33333333333333	20.25	4.67307692307692	2.22437278546469	2.78767629199891e-05	0.00271519670840694	10.5496162096055	3.5124108921848	0.390551803744847	-0.0515762790250386	mbOpen
chr7:143119154-143119571	1.44587459449531	1.19115698169102	2.0634285198349	15.8103353103202	10.4906482288485	21.8328808638284	12.7904548673693	8.16397394862618	7.03261143212308	7.21514335542899	1.65566824368624	2.40130990262366	2.32581549205445	9.85714285714286	2.33333333333333	15.5	6.64285714285714	2.73180388905043	1.11675604484645e-05	0.00142392208166472	7.47057624539275	2.12759787945478	0.390170347751348	-0.0156254775097632	mbOpen
chr16:22232021-22232482	1.45003371692596	1.39779551770696	2.33310654222113	11.441058263607	9.94853475064508	19.9672699464245	21.5667708127342	8.82456317207128	8.89559674721964	5.24259536223749	1.33123867460527	2.01414544267787	1.2180061265046	10.1428571428571	2.33333333333333	16	6.85714285714286	2.77760757866355	1.21818625656039e-05	0.00153356818971793	7.65425176050947	1.52113008126258	0.389335494671425	-0.0594295062490794	mbOpen
chr10:80883185-80883902	1.6452511530959	2.50893248229979	3.80021947063038	31.5261677198017	27.2588357912912	32.4109189605246	29.682979084289	16.782540378379	13.7001595909387	10.8689881591283	3.13840600600807	6.39886521636377	2.27818262687915	18.8571428571429	3	30.75	10.25	3.35755200461808	3.12306379748234e-10	1.66668805935556e-06	13.7838960428153	3.93848461641699	0.388608866407759	0.0338192654564682	mbOpen
chr2:232798799-232799487	2.74336064365061	2.2829728936095	1.66753816428518	11.7730532578635	12.4091953695379	15.4263273204875	22.5044068106262	8.8694555719292	7.06950970537727	7.59921289069463	2.8804402705281	3.33429241288722	3.26453967627104	10.2857142857143	2.66666666666667	16	6	2.58496250072116	1.75076631564515e-05	0.00196565319836684	7.8460593893337	3.15975745322879	0.388454454200027	0.0369818089921592	mbOpen
chr3:12720907-12721392	6.21577016396439	4.09659761950645	5.17452564381277	23.6917525354118	18.9124722476181	20.5348708936932	21.246928560883	10.3524144268603	15.1656488371429	10.4748224525614	8.43575297584923	11.3742420808398	6.84115343593445	14.8571428571429	6	21.5	3.58333333333333	1.84130225398094	0.00018536940541535	0.00929612326350956	11.9976285721882	8.88371616420784	0.386943778850852	0.186046204142441	mbOpen
chr14:105721254-105721961	3.39266146548588	2.75328976252715	3.34686938489486	31.4392143576325	30.2391726596531	31.8021611832484	28.564722745915	16.5202221095676	15.2260028482732	10.952958015549	3.11046018938005	5.40781041976994	2.96020750894476	19.2857142857143	3.66666666666667	31	8.45454545454546	3.07972719247073	2.00124303729624e-09	4.20198704032688e-06	14.2330609911299	3.82615937269825	0.386575402114509	0.00583509900115558	mbOpen
chr17:62037337-62037794	1.29064012775685	1.35127879962134	0.784509202016003	7.00715642481151	12.6603100704893	16.2897357906118	18.5828562696704	9.76855666537755	4.95627015857316	4.85676956145299	1.45479820877269	1.79274240392811	1.89884901798618	8.85714285714286	1.66666666666667	14.25	8.55	3.09592441999854	4.77842708940717e-06	0.000793665358278678	6.52719879513456	1.71546321022899	0.386267453917979	0.00387787101157557	mbOpen
chr9:127059097-127059427	1.3107167519664	1.17974294673133	0.869141103809245	17.6952558057584	11.5458659245948	9.60273921268435	13.1810548130101	8.8564413787455	6.06894095206719	3.73660553802023	1.12356880308068	1.65511773453565	0.618733690709223	8.42857142857143	1.66666666666667	13.5	8.1	3.01792190799726	1.0263680356168e-05	0.00136226159968741	6.22066262294431	1.13247340944185	0.384844728699519	-0.0451430921598437	mbOpen
chr17:38502737-38503049	2.31055837686385	3.09799871953321	3.4473144742434	21.7348675529787	29.1730479825499	40.6269735921261	13.9415002829915	18.4945903545302	12.150386590162	6.95583492462227	4.95845516213654	6.18547204637361	2.45411199439956	16.8571428571429	3.66666666666667	26.75	7.29545454545455	2.86699786848501	5.71333055899089e-05	0.0044204412806171	12.5336039564381	4.53267973430324	0.384127247210317	0.0375168115943641	mbOpen
chr1:3445858-3446294	4.74984511033696	4.52620455124461	4.27593501759365	18.5776620215827	24.5982260778829	24.1117272280049	10.3327895282197	11.9578476827149	11.8117658110351	8.48449422623859	5.19041867984359	9.85478357535446	4.2147684894642	13.5714285714286	5	20	4	2	0.000101042819369457	0.00641174888634983	10.7513692399962	6.41999024822075	0.383424615999746	0.09466601654805	mbOpen
chr5:138154722-138155336	1.21678916713493	1.35558467315079	2.80276772889626	13.1919554420359	15.9732437556148	16.466307119005	15.6022839369914	7.91585858278538	8.23218374838337	6.2658128044717	1.45762323661483	3.23206215587662	1.41331270556952	10	2.33333333333333	15.75	6.75	2.75488750216347	8.85674533914139e-06	0.00120807326920401	7.47128504521348	2.03433269935366	0.382952922624608	-0.022285761538858	mbOpen
chr16:88950403-88950652	1.00014531274545	1.6174290503587	2.59171594208178	12.8605240407183	13.0348240915774	10.302422448491	12.6857254439612	6.70711567409298	6.51114146894185	5.74446827290821	1.23233138352014	1.75482362215828	1.43501488507862	8.28571428571429	2.33333333333333	12.75	5.46428571428571	2.45003292063505	0.000148234780728765	0.00813071054892018	6.32090847198101	1.47405663025235	0.382807213310177	-0.0824905634957747	mbOpen
chr1:145000695-145000975	1.3107167519664	1.9178087311396	2.30477596277987	15.4731557103348	8.56776558690171	10.0600125085265	15.3498763319875	6.80569553358858	5.19420839137383	7.22232470420196	1.78082887877442	1.8856519904174	2.73458193661665	8.42857142857143	2.33333333333333	13	5.57142857142857	2.47804729680464	0.000116914739315975	0.00705520570513419	6.40740954305479	2.13368760193616	0.381944644661386	-0.0187167873184851	mbOpen
chr16:50648889-50649155	1.47825197590196	1.81687142950068	2.15651552072971	17.703839485509	15.1195863298265	20.2334838047431	20.0512018033572	10.3836158939435	11.0248081473508	4.63563844942359	2.45134339588382	3.76445950900026	3.07040778848186	11.8571428571429	2.33333333333333	19	8.14285714285714	3.02553509210714	4.61871403332873e-07	0.000162966807741812	8.68135416357266	3.09540356445531	0.380881249814359	0.0457242138673186	mbOpen
chr5:138731433-138731957	2.10114899170187	1.17850078516594	2.18943942180955	22.6474001601648	23.8335463901464	38.8769567361948	15.4162282300473	13.1572499637264	13.2861493579879	7.62438671994509	2.1715725024006	3.16178025242402	1.16898159122544	15.7142857142857	2.66666666666667	25.5	9.5625	3.25738784269265	1.4505311493733e-06	0.000346614701759109	11.3559286805531	2.16744478201668	0.380551621046123	-0.0218637321744518	mbOpen
chr9:127567397-127567901	1.01424510568829	1.46499278073164	1.56497133275177	19.0611338460646	25.0593143799903	18.8625234534871	13.973113662318	9.55856114268059	10.6911757418077	5.96967218097994	3.24709539149752	5.56303460774482	2.83586274908394	12.1428571428571	2	19.75	9.875	3.3037807481771	7.76741444029063e-08	4.90077935431953e-05	8.73980302182274	3.88199758277543	0.379707212497056	0.106028032832418	mbOpen
chr17:17105312-17105512	1.3107167519664	1.34246611179772	1.07556211596394	12.243975388178	11.9948718216624	9.30551157038698	14.240246717627	6.85157662707345	8.64282215941711	2.46615965509335	1.08676223884183	1.00134622939407	0.765682942252663	8	2	12.5	6.25	2.64385618977472	7.78072907437297e-05	0.00543678974672539	5.9868528138613	0.951263803496186	0.379700267986791	-0.099879637762268	mbOpen
chr6:45615041-45615523	1.03334515715194	0.835559820620989	1.19011022513299	14.0690428973638	13.6139013841177	30.4722370590221	16.6521180025061	10.6611669508404	7.81551524503021	6.54913767327695	1.43239348053353	2.00193701085951	1.4826502339609	11.7142857142857	1.66666666666667	19.25	11.55	3.52982094652869	5.72605878002515e-06	0.000909924732759803	8.34193995638253	1.63899357511798	0.379636395623651	-0.00157382511177375	mbOpen
chr20:60944023-60944563	8.68956661488837	6.41400475636689	8.76383946340989	35.9296143869611	41.0282108061219	47.039873303758	22.2473888113768	27.0811738211294	18.63229093882	12.1481197824969	8.49994866545133	12.1712454145205	6.52248432289306	24.8571428571429	8.33333333333333	37.25	4.47	2.16027483140859	7.47934958666824e-07	0.0002275445544917	19.2871948474821	9.06455946762162	0.378807890979208	0.0252873591108342	mbOpen
chr6:131451730-131452031	0.653181105631098	0.535202436597099	0.952878951020102	12.5162027990575	7.50119011712324	5.6817346393671	17.2035599125666	4.05460826145335	5.66352878357955	4.91593286729572	0.976960386686028	1.69360884464113	0.67834590675762	6.85714285714286	1	11.25	11.25	3.49185309632967	0.000182372063603411	0.00918028284213175	4.87802330410954	1.11630504602826	0.378343736986296	0.0113468337588546	mbOpen
chr3:39183619-39184001	1.40679023116813	1.93287005625327	3.37872916009615	16.7658140635542	15.145973042444	11.719124519095	14.5045825681684	8.01517880948546	8.39472526045569	5.55208718162377	1.77389586259984	3.76517620762167	1.87077856745851	9.71428571428571	2.66666666666667	15	5.625	2.49185309632967	4.28985620751297e-05	0.00363744106136516	7.32066375052164	2.46995021256001	0.37735111490716	-0.0159499827654046	mbOpen
chr15:80753823-80754540	1.1882369439026	1.21701948768273	1.60009240868648	12.347749023589	8.0694026530176	10.1021046110726	13.2887302956428	6.34571144200273	6.28478194827041	4.40262811508994	1.40871633224226	1.37118540350652	1.70863697015936	7.57142857142857	2	11.75	5.875	2.55458885167764	0.000164236401889442	0.00879045657768561	5.67770716845436	1.49617956863605	0.377200735226089	-0.051673890396303	mbOpen
chr16:19016801-19017471	2.71924818691537	1.80331268748948	2.99659096984978	19.3991802935541	13.0585083923278	28.9788420021732	15.6893898707098	9.49122321940678	10.4621295516979	7.36167061221896	2.32809469953824	3.50539114224789	3.58080579958957	12.4285714285714	2.66666666666667	19.75	7.40625	2.88874324889826	8.62162410035468e-07	0.000251541283917432	9.10500779444122	3.1380972137919	0.376878505040461	0.0275959344658674	mbOpen
chr11:117398799-117399559	1.93158258184523	1.69574666753397	2.54738395886196	15.3669326734218	10.7693895612449	14.2296229561394	17.3744636985401	9.07157760656928	8.39185091703839	3.82903735922389	1.80005510148724	1.77271820514739	2.1492854519373	9.57142857142857	2.33333333333333	15	6.42857142857143	2.68449817427207	1.77871195330078e-05	0.00196565319836684	7.09748862761052	1.90735291952398	0.376117523232409	-0.0336300326691598	mbOpen
chr19:18760271-18760728	3.47038789907953	3.93633389454912	4.07944785048322	23.494583306721	16.5201607017361	21.7930249090617	18.6961663688757	12.439097336488	7.77351845923579	11.0086776726268	4.86797862166245	4.1432268890783	5.2497590497265	13.5714285714286	4.33333333333333	20.5	4.73076923076923	2.24207478719815	2.02859814853686e-05	0.00218104986147617	10.4070978227835	4.75365485348908	0.37569677254331	0.0259992692879846	mbOpen
chr14:59454390-59454660	0.631085843539379	0.497209671036193	0.796712678491808	11.1625986444928	4.18121893565573	7.63815764536268	12.4662092477543	4.2822353919209	3.17896907013043	5.11499780315658	1.23119033594281	0.337153612590595	1.32340261623917	5.85714285714286	1	9.5	9.5	3.24792751344359	8.03712460062478e-05	0.00555233525335827	4.19206742173597	0.963915521590859	0.375537343733644	-0.00424523275401661	mbOpen
chr19:45319599-45319947	1.39357815582635	1.3887580466873	1.23627829421143	18.4038533686141	30.8184671550487	30.498026426711	15.4752942385915	11.1362730738173	11.6470849552193	8.2205321836445	0.955233881334939	3.13901639308485	1.1734604478968	14.7142857142857	2	24.25	12.125	3.59991284218713	9.16171099164060e-09	1.1169085584202e-05	10.3346300708937	1.75590357410553	0.374590115545783	-0.0109706258828975	mbOpen
chr15:78179951-78180589	13.5180505140109	10.6471450246026	9.6654484820166	31.2963923594615	34.3942940857183	49.1174591913165	31.0046978975977	24.7839407283196	22.9640653635793	15.9256704999759	13.7473519425686	21.345311472977	11.3612307000918	26.2857142857143	11.6666666666667	37.25	3.19285714285714	1.67484800423835	5.28879368343942e-05	0.00420219592908563	21.2245588639583	15.4846313718791	0.373598392076545	0.14923640541547	mbOpen
chr3:43405366-43405922	4.54979016419992	2.87326380043038	6.1902855595047	22.3603313674529	21.8273164761525	15.9223219559412	14.622097676046	9.95465691377296	10.6990033677726	10.0243180225017	3.93221207875481	4.71529944515192	4.86585083206129	13	5	19	3.8	1.92599941855622	0.000203925665003993	0.00993117988569444	10.2259927680158	4.50445411865601	0.373285197715412	-0.0353961343817137	mbOpen
chr2:97561259-97561967	1.98088548672889	1.89613857598548	2.83575699124203	16.7616351467887	10.4641204825071	15.4878723648218	7.53336112950991	7.65116916776828	6.53305084327652	4.73725583464259	1.24603845929023	3.42010910399104	3.02812463037776	8.42857142857143	2.33333333333333	13	5.57142857142857	2.47804729680464	0.000116914739315975	0.00705520570513419	6.30715861522913	2.56475739788634	0.372546120177731	0.0216960060518448	mbOpen
chr12:114288052-114288632	1.74008948105885	1.20359030712899	2.22530092958057	13.3157292019973	10.3404067428124	13.9626035678686	19.2845974357833	7.89998598164718	7.09101936979525	5.86775917936004	1.98394729200333	3.26457704880825	2.37625740699102	9.42857142857143	2.33333333333333	14.75	6.32142857142857	2.66025062802539	2.24674858816316e-05	0.00231995853113145	6.95292151026749	2.5415939159342	0.372047369954429	0.0167726643705398	mbOpen
chr13:114557505-114558218	3.36411171963326	3.74685492633586	5.43060815914472	26.6833857850033	24.1460995337482	29.1359408556902	21.7879587672477	13.6635140485555	13.0747921432784	11.0683182276279	3.62224193129361	5.64318543149532	4.29555647827581	16.8571428571429	4.66666666666667	26	5.57142857142857	2.47804729680464	7.93843623863998e-07	0.000234818210596131	12.6022081398206	4.52032794702158	0.371978506554091	-0.00685962748336348	mbOpen
chr16:84877455-84877989	2.6263425554383	2.91621852001003	4.43115478487017	23.6342941805798	35.8075596350574	35.323077628253	22.2064453410731	15.6574243496733	16.9664079585613	7.48160794241803	3.18438814201284	6.68246036640236	3.15449901302595	18.5714285714286	3.66666666666667	29.75	8.11363636363636	3.0203486453918	4.81704376320488e-09	7.52404612481761e-06	13.3684800835509	4.34044917381372	0.371954507995561	0.0258319172069158	mbOpen
chr15:58023105-58023454	0.938908848113469	0.538525087827167	0.410911983176291	8.63582130089698	7.0760241658214	10.0888377592672	12.7602106560659	4.78530602535574	4.26974713932275	4.23981602594845	0.842593342098838	0.678171449967329	1.17009809704323	6.28571428571429	1	10.25	10.25	3.35755200461808	3.32035345525191e-05	0.00301676115995901	4.43162306354231	0.896954296369799	0.370986277139709	-0.0111400760681299	mbOpen
chr4:8587473-8587971	1.44757874213157	1.34785754196558	1.29585797104089	8.32151555575891	13.0348240915774	15.3526295310846	8.73443391223561	6.57813268036042	5.5775586847921	4.95212782147259	1.87417064577022	2.33976482954437	1.43501488507862	7.71428571428571	2	12	6	2.58496250072116	0.000127973910309172	0.0073568341141423	5.7026063955417	1.8829834534644	0.37026063955417	-0.0117016546535597	mbOpen
chr19:15308082-15309053	3.79311439034561	3.60848254561489	2.65844395294898	25.2193107892441	36.5506786593335	34.2413402066735	18.0252912295026	17.5082126734562	11.8843024969861	10.0068682194313	5.33275224730042	4.42501095659583	4.3107450233243	18.2857142857143	3.66666666666667	29.25	7.97727272727273	2.99589560166726	6.87012955882905e-09	9.66959411015806e-06	13.1331277966245	4.68950274240685	0.370024539281741	0.0399805632211145	mbOpen
chr1:8904498-8904919	1.18306975236872	1.24361468788863	1.36254899884585	24.6087574036101	13.0725164466909	22.3423080652547	19.6798918144705	8.772988184161	10.7318522349712	7.02943369622808	1.2755068892373	3.15691102335422	1.69747603983172	12.5714285714286	2	20.5	10.25	3.35755200461808	3.94833005320726e-08	2.98672676137174e-05	8.84475803845342	2.04329798414108	0.369986920997482	0.00234043157519342	mbOpen
chr19:56049116-56049667	3.18758701930123	2.70442356460158	4.42457494770405	24.6144416570938	19.0801313272947	22.0918604996679	9.11601340775329	9.92841327255709	11.8345922052723	7.42980948721409	2.48283462274102	5.35284900715522	2.77924842922927	12.8571428571429	4	19.5	4.875	2.28540221886225	2.17117184967518e-05	0.00230177349923749	9.73093832168116	3.53831068637517	0.369737956237494	-0.0297864073306343	mbOpen
