Fu_r1	Fu_r2	Fu_r3	Mb_r1	Mb_r2	Mb_r3	Mb_r4	Fd_r1	Fd_r2	Fd_r3	Fc_r1	Fc_r2	Fc_r3	baseMean_FuMb	baseMean_Fu	baseMean_Mb	FC_MbByFu	log2FC_MbByFu	pval_FuMb	padj_FuMb	baseMean_Fd	baseMean_Fc	crl_wFd	crl_wFc	mbStatus
chr2:153503276-153503656	14.6938246404655	15.2263919522321	16.227779293491	4.46136755034826	1.48543304293033	1.85316019893909	2.99794667739516	5.94441886641652	9.2231931574179	8.30706410136707	11.9106449705884	14.3733908525464	14.3733464598307	8.57142857142857	16	3	0.1875	-2.41503749927884	1.7016132661316e-05	0.0019459315066018	7.82489204173383	13.5524607609885	0.628854458328167	0.188272249154729	mbClosed
chr2:134147727-134148164	7.07847033098561	11.3049777835598	11.9780372944878	0.431050004864566	0.484380340085976	0.115103117946527	1.4219509932309	2.89075386868802	4.58295312169833	6.77206312611446	9.06976158408847	8.9989925337682	10.0455733079678	5.28571428571429	10.6666666666667	1.25	0.1171875	-3.09310940439148	2.02981818917684e-05	0.00218104986147617	4.74859003883361	9.37144247527483	0.628468314460148	0.137545931829222	mbClosed
chr7:68899323-68899880	11.4834789041222	16.6542923384601	9.65495615766553	1.01455396118033	0.506700678916988	0.903053187479934	2.60308084278476	5.15098332600899	6.37791370892416	6.28715746899921	13.3592908016885	10.9499261252493	12.3718967329874	6.57142857142857	13	1.75	0.134615384615385	-2.89308479608349	8.27531054716072e-06	0.00116218207257773	5.93868483464412	12.2270378866417	0.627672459142745	0.0687077434096232	mbClosed
chr9:4417879-4418435	8.53380331316255	9.85119017290415	7.73785694938087	0.677585799013724	0.76141801660997	0.542806430316176	1.86268760204408	2.96521695303876	3.51630571606154	5.9436221903329	7.611474842502	3.99490647436482	8.17095705761235	4.57142857142857	9	1.25	0.138888888888889	-2.84799690655495	0.000168491064842318	0.00888086587492547	4.1417149531444	6.59244612482639	0.626875489916852	0.310652112925627	mbClosed
chr10:113464782-113465187	9.09410882228541	10.9386127627963	5.13437059472498	0.465108276853865	0.696869822609289	1.11777916761405	0.767151338323339	3.4627952860595	3.14953417133293	5.84571177503609	9.50226387484066	5.21464254140121	6.80607059780145	4.57142857142857	9	1.25	0.138888888888889	-2.84799690655495	0.000168491064842318	0.00888086587492547	4.1526804108095	7.17432567134777	0.625460592153612	0.235570881116416	mbClosed
chr5:169302267-169302754	9.25845097898239	14.1138120993929	12.5150964896557	0.773588715095751	1.15906479735837	0.826284394950839	3.50889036163293	3.95689101922876	7.66183767159259	6.38061840948177	12.1816083783696	14.8416820261133	11.5297910537704	6.57142857142857	12.6666666666667	2	0.157894736842105	-2.66296501272243	2.83702201428242e-05	0.0027256889073016	5.99978236676771	12.8510271527511	0.625020403115527	-0.0172837955704154	mbClosed
chr15:63771801-63772246	13.4606192280595	13.1229833400452	11.1181701874924	3.8097071216457	1.74413205602493	2.71281236184983	1.62911913419226	5.9181455416435	5.59891462632523	8.64541362234972	12.0671550644697	8.01895243968283	10.8973602268169	7.28571428571429	13.3333333333333	2.75	0.20625	-2.27753397552891	0.00012106380098144	0.00717869106180735	6.72082459677281	10.3278225769898	0.624803975108081	0.283985268315922	mbClosed
chr3:152805947-152806478	12.1691781303095	11.9835958002283	9.45252330414009	1.41897440396094	1.86028808577903	1.51563276964617	1.65782704468179	2.86288806804505	4.55742034771524	9.47451166928519	11.5333801352661	7.4745241570932	13.6505935718617	6.14285714285714	11.6666666666667	2	0.171428571428571	-2.54432051622381	8.63190369458691e-05	0.00573435091860159	5.63160669501516	10.8861659547403	0.624316548791535	0.080741452957898	mbClosed
chr16:88351141-88351609	13.2191945924817	20.1943620236239	23.7481663781212	5.23246811460598	5.57830891655993	4.83654447525311	3.65134531221205	7.48018682242594	11.1569587557462	13.3847126579853	12.5395642943288	15.716545325377	15.7063167641572	11.4285714285714	19.6666666666667	5.25	0.266949152542373	-1.90536312586192	0.000102663755003274	0.00649346982941941	10.6739527453858	14.6541421279543	0.623772063903874	0.347689563378891	mbClosed
chr15:92692218-92692720	6.814682714407	6.76581526463792	11.5697916856679	1.12571027166822	0.983877463693892	0	0.618916916376399	2.72971180361492	3.72832278892289	5.20742875378277	6.03615304910975	7.25350401589329	7.42295548266194	4.28571428571429	8.66666666666667	1	0.115384615384615	-3.11547721741994	9.81403992490995e-05	0.00631475015111479	3.88848778210686	6.90420418255499	0.623240724073018	0.229886410971088	mbClosed
chr1:46830291-46830720	16.3763211900697	11.0151065583403	8.1899834782025	0.439088233393509	0.657884098267511	1.40699475643727	1.56917319202501	4.59167431301542	4.08486410235292	8.50796337887683	11.8019428652506	7.0024211845739	11.7797375731179	6.28571428571429	12.6666666666667	1.5	0.118421052631579	-3.07800251200127	4.7412717640698e-06	0.000792120914226162	5.72816726474839	10.1947005409808	0.621358155395667	0.221370100807689	mbClosed
chr15:39866632-39867045	8.37843153799347	12.9045773942783	4.51406214932404	0	0.512528350163612	0.608959594947122	1.5045825279465	4.48442326151523	4.15652130234972	3.4633719127219	10.8970319918052	8.90477386474144	7.78660619239996	4.42857142857143	9	1	0.111111111111111	-3.16992500144231	6.27824383182404e-05	0.00461831514041389	4.03477215886228	9.19613734964888	0.620653480142215	-0.0245171687061103	mbClosed
chr17:77819503-77819763	11.3427411227862	13.5279277419617	17.9260352660657	1.44899117019858	3.52790347695953	1.93461779010124	2.98746434635531	6.83510649095067	8.98670102517641	6.07054684330671	13.2771857234069	17.5760771732805	13.3503692495336	7.85714285714286	14.6666666666667	2.75	0.1875	-2.41503749927884	3.19578622055634e-05	0.00293629479852996	7.2974514531446	14.7345440487403	0.6183956822536	-0.00569600409009921	mbClosed
chr8:141118669-141119103	10.5702963868258	11.9399059712885	9.91301489367687	0.434029613193123	1.95091436513891	1.04308885457072	2.86356029512399	4.11943151181331	4.91678107908998	7.27346626386979	9.51542974101139	5.24374858291825	11.4087934559921	5.85714285714286	11	2	0.181818181818182	-2.4594316186373	0.000181355520165455	0.00914856099972887	5.43655961825769	8.7226572599739	0.618160042415812	0.253038082225122	mbClosed
chr2:209234478-209234889	14.7973862022484	16.2663777049943	12.9102346441738	0.916636750003967	3.94850510803256	3.05961450989248	4.78769630851427	8.04872710525279	7.16428248469176	8.52055160640525	15.0252228813683	11.340174064361	14.7796058601893	8.42857142857143	15	3.5	0.233333333333333	-2.09953567355091	0.000148355107727348	0.00813071054892018	7.91118706544993	13.7150009353062	0.616418516047832	0.111739049103807	mbClosed
chr9:118028339-118028756	7.98374232612629	9.88338360484174	9.45738071590995	0.903447732018299	0.507612011073313	0	1.24179173469605	3.36314650084915	3.08748794581013	6.15061400790668	10.1179726003048	5.06458088553355	12.7307795354559	4.57142857142857	9.33333333333333	1	0.107142857142857	-3.22239242133645	4.02012265597498e-05	0.00346501567900357	4.20041615152199	9.30444434043143	0.615950061817362	0.00346667914822902	mbClosed
chr5:34892060-34892449	9.9398828233956	10.2151663005688	7.5575058705264	0.484238694410836	0.544149636549027	0	0.798705120876484	2.61447533568436	3.34036917073474	6.59333172569945	9.43295818985647	5.94395751965631	11.2851299115217	4.57142857142857	9.66666666666667	0.75	0.0775862068965517	-3.68805599368526	7.78305958209335e-06	0.00111256925706931	4.18272541070618	8.88734854034482	0.615021449266597	0.0874001636996462	mbClosed
chr9:2489895-2490419	7.82928136193672	10.1453545853416	10.9471971090477	0.359482542224838	1.21187524017694	0.287977457305147	1.87761754083909	3.69792273825231	3.09403478199718	7.53025848883466	10.1990708539713	4.44733925615686	11.8846461774586	5.14285714285714	10	1.5	0.15	-2.73696559416621	0.000118293145373502	0.00705520570513419	4.77407200302805	8.84368542919561	0.614815058467289	0.136037008329928	mbClosed
chr15:58495730-58496156	14.4609594700519	17.1117159320696	7.23774193841149	3.09526282835847	3.31258542437514	0.944602113476663	1.82333504707132	8.21767003027075	4.8971794654298	7.75740360991805	18.6379273769891	11.1972988519524	8.62741343383282	7.42857142857143	13.6666666666667	2.75	0.201219512195122	-2.31315788525963	8.67815515992651e-05	0.00575016446476227	6.95741770187287	12.8208798875914	0.614587691431493	0.0774766515183405	mbClosed
chr11:126229343-126229923	21.5816292780675	21.7340634306562	19.2859413896982	6.17070377653533	4.98772560535657	6.24414569494746	4.91042990263	12.9943694651393	10.2768396663699	12.5008782516801	22.4186043996377	15.0672786868073	19.3620973902972	12.5714285714286	21.3333333333333	6	0.28125	-1.83007499855769	0.000110881317670723	0.00678537508293546	11.9240291277298	18.9493268255807	0.613650274278493	0.155478685288213	mbClosed
chr5:118683697-118684074	6.77956940672277	10.3622715791283	11.0314063175789	0.999304255309365	0.187156683127826	0.933953415910945	0.961482778137342	3.26563043813597	3.76290437014776	6.41070679573338	8.58014811755288	7.43705422361642	10.8319425959705	4.85714285714286	10	1	0.1	-3.32192809488736	1.65394290692617e-05	0.00190845640956766	4.47974720133903	8.9497149790466	0.613361422073441	0.116698335661489	mbClosed
chr3:20616230-20616577	10.500843142555	9.28506820839923	7.23240615921958	1.08569943588366	1.42336163335543	0	1.93998645354101	4.35010943991965	4.80967942887169	4.83282007338178	9.06402816596336	6.82080219131406	8.53210579263294	5	9.66666666666667	1.5	0.155172413793103	-2.68805599368526	0.000177260362822719	0.00914856099972887	4.66420298072437	8.13897871663679	0.612546573788852	0.187063830615903	mbClosed
chr8:102183126-102183491	9.26479238376252	11.070747935647	8.25088746492886	1.54823714076013	0.579929338678278	0.27561678105552	0.709352264888019	3.6369670451931	3.52734924219952	7.16199790246288	9.52777853231191	9.77653105659962	11.1880612566599	5.14285714285714	10.3333333333333	1.25	0.120967741935484	-3.04730571477836	3.09484791294176e-05	0.00287656905324741	4.77543806328517	10.1641236151905	0.611878378353927	0.0186285928230663	mbClosed
chr18:34272345-34272758	10.758667770378	11.5393576195688	7.11832877393407	0.91219783111775	0.512528350163612	0.243583837978849	2.38225566924863	6.06563608782985	4.47403334627921	4.29935823648235	10.0302226288207	8.28761131966035	7.04502465026663	5.28571428571429	10.3333333333333	1.5	0.145161290322581	-2.78427130894456	7.89587435282861e-05	0.00548136305140727	4.9463425568638	8.45428619958257	0.609848012430513	0.212722317028388	mbClosed
chr8:57493179-57493608	12.7099806251288	16.2723165066391	13.3714015970653	3.07361763375456	1.31576819653502	1.05524606732795	2.53481823327117	5.66472863616576	7.69732895477386	8.85288081315562	12.8748467620916	11.416068476669	12.969610055251	7.85714285714286	14.6666666666667	2.75	0.1875	-2.41503749927884	3.19578622055634e-05	0.00293629479852996	7.40497946803175	12.4201750980039	0.609372352333	0.188516774992684	mbClosed
chr20:48176016-48176483	9.79529221490952	11.5273856708969	5.68105614427777	0.806718852787218	0.604351773354951	0.861671306940168	1.77414014001971	4.24097188172038	3.59931455210164	5.38647290834094	10.7594800318639	6.62755923679157	9.83746820881366	4.71428571428571	9.33333333333333	1.25	0.133928571428571	-2.90046432644909	0.000110213982257857	0.00675745192032963	4.40891978072099	9.07483582582305	0.609205800323177	0.0319790730940558	mbClosed
chr6:3929377-3930044	13.3036767778299	16.4235734216933	8.38519190856446	1.41206036076323	1.90411581964832	0.377061938100692	2.32905766132648	4.59040225670682	6.07673997663613	8.72584225790151	13.0729666970655	12.2012202409472	12.6274548197591	6.85714285714286	13.3333333333333	2	0.15	-2.73696559416621	1.35369118321163e-05	0.00166553429814534	6.46432816374815	12.6338805859239	0.606088691433987	0.0617164188890668	mbClosed
chr14:75310334-75310695	8.3508269515865	10.0777926952128	6.95192503393129	0	1.56361372940034	0.696676766518453	1.00409697329024	2.58001716826259	5.28360510270986	5.05528571958194	11.1208519796752	7.21191190145312	8.62542187948522	4.57142857142857	9	1.25	0.138888888888889	-2.84799690655495	0.000168491064842318	0.00888086587492547	4.30630266351813	8.98606192020451	0.605638365997661	0.00179846190909488	mbClosed
chr7:131222292-131222639	11.180753849627	12.9990954917589	8.47224721508579	1.62854915382549	1.62669900954906	0.724784762862137	2.23844590793193	3.97988735992649	4.84403428193506	8.24422247812186	11.458994957783	12.2249762352014	12.5039481443759	6	11.3333333333333	2	0.176470588235294	-2.50250034052918	0.000125120646376813	0.00726672655358762	5.6893813733278	12.0626397791201	0.604709138572021	-0.0781399763342917	mbClosed
chr2:84928996-84929468	10.0247615987261	13.2824507247783	10.6340887171576	1.59634620445606	1.04641204825071	0.852543432925971	2.52331028124361	4.98989293550105	4.31888541572275	8.56885981854469	11.918628741037	7.79167713164876	13.8428554531555	6.28571428571429	12	2	0.166666666666667	-2.58496250072116	5.95553461539081e-05	0.00453772057747692	5.95921272325617	11.1843871086137	0.604078727674383	0.0815612891386255	mbClosed
chr10:35294697-35295325	14.4429298146616	14.557634110418	8.44921407445134	0.299950401474228	0.224707227831817	0.0800956409914527	1.40176140242999	5.45507693238332	5.10634562021349	7.22569070919071	12.4189765023139	5.21836483181622	12.598816990357	6.28571428571429	13	1.25	0.0961538461538462	-3.37851162325373	1.09497325098336e-06	0.000289621279733753	5.92903775392917	10.0787194414957	0.601784020942198	0.248619622000367	mbClosed
chr9:110151846-110152511	8.25850103870561	11.284790323232	12.0764869160863	2.83261431768143	0.530511801046545	0.832031109727753	2.18032485628739	3.23582448788008	5.62892643620839	8.30706410136707	13.5352607898212	16.8921564876593	13.9703554375924	6	11.3333333333333	2	0.176470588235294	-2.50250034052918	0.000125120646376813	0.00726672655358762	5.72393834181852	14.799257571691	0.60100660623373	-0.371349025538322	mbClosed
chr18:77126017-77126775	8.61130530975288	15.1603033205653	14.4732633018894	1.49104632289564	3.53721192940533	1.99076764680603	2.11776276443481	5.04207795156914	6.14929208321734	9.76052633941959	10.8456948560499	9.87175102616843	13.6031622106454	7.28571428571429	13.3333333333333	2.75	0.20625	-2.27753397552891	0.00012106380098144	0.00717869106180735	6.98396545806869	11.4402026976212	0.599940271678549	0.178878485264135	mbClosed
chr7:85349976-85350286	6.84955205866314	7.40521629411002	9.25214723409841	1.21528291694074	0.455213351865745	0	0.835205086077829	3.34981316948651	3.23024276480995	5.250533459231	6.1040156109522	3.52379904772106	5.10455294835109	4.14285714285714	8.33333333333333	1	0.12	-3.05889368905357	0.000153531018558353	0.00835716378579362	3.94352979784249	4.91078920234145	0.598609573021479	0.466710563317075	mbClosed
chr4:102542251-102542640	9.26599246248742	9.49044166437979	15.2993411525291	0.968477388821673	0.906916060915045	1.55167288049251	4.25976064467458	4.29324370912378	4.25973683240485	10.016792429428	7.36230883110749	5.70994344407929	14.4344684914812	6.42857142857143	12	2.25	0.1875	-2.41503749927884	0.000125158288717408	0.00726672655358762	6.18992432365221	9.16890692222267	0.595905197574132	0.290368520797675	mbClosed
chr4:79575985-79576279	8.02479644061063	7.35160013603515	6.09729090682506	0	0	0	2.11358021782961	2.62177677056382	3.40603828942546	5.03297888794561	11.7852167557477	5.88298650540733	7.1185942477005	3.85714285714286	8	0.75	0.09375	-3.41503749927884	8.16273099083847e-05	0.00558834935363937	3.6869313159783	8.26226583628518	0.594906025382304	-0.0361745981083001	mbClosed
chr2:97189503-97190013	12.9529655488445	9.21300272802359	12.6536719525169	1.10805207132833	1.38349155959197	0.789020588904036	2.23376419100031	3.77844299287139	4.32433292628037	10.0580629070474	11.9832145367103	7.21112079634944	13.5120519221058	6.28571428571429	12	2	0.166666666666667	-2.58496250072116	5.95553461539081e-05	0.00453772057747692	6.05361294206638	10.9021290850552	0.594638705793362	0.10978709149448	mbClosed
chr2:46346640-46346977	8.24545849901713	12.9466316419662	8.51087727765729	0.558958018177494	1.04685563114526	0.149258345823835	0.307315818022703	3.49440573524703	5.30614273575183	6.00074456135474	11.0023057868434	10.5888244381569	9.69410648945014	5.14285714285714	10.3333333333333	1.25	0.120967741935484	-3.04730571477836	3.09484791294176e-05	0.00287656905324741	4.93376434411787	10.4284122381501	0.594447962115464	-0.0104674023651527	mbClosed
chr6:37521370-37521784	16.0198714129227	18.0292550280081	18.5322296953529	6.82495841035563	3.74946263251737	3.52343433269647	4.25268676679243	8.99890046128306	14.6278649241509	7.62484144569925	14.76193095102	19.041849685008	14.5492088866046	10.7142857142857	18.3333333333333	5	0.272727272727273	-1.87446911791614	0.000181934576695669	0.00917415847155826	10.4172022770444	16.1176631742108	0.59370982922167	0.166175261934187	mbClosed
chr7:130039879-130040516	7.18116399429003	14.0569057546167	11.1439716881664	1.77427490228397	1.32919440262211	0.236891974298111	3.17037032674441	4.28559664419086	4.88448348098926	9.0593619983021	11.5811582198122	9.8891335912758	14.5844369952888	6.28571428571429	11.6666666666667	2.25	0.192857142857143	-2.3743955147815	0.000178874225424809	0.00914856099972887	6.07648070782741	12.018242935459	0.593648066425408	-0.0373355329690927	mbClosed
chr4:171031047-171031492	9.7493762899074	13.3039900068044	10.3125056811524	0.846601582587934	0.951344757831782	0.678203090462458	1.74548478663456	4.73932793375516	4.28625043163654	7.42618862432604	12.6417814961111	6.34151851097367	11.7003236119508	5.71428571428571	11.6666666666667	1.25	0.107142857142857	-3.22239242133645	5.76319531028564e-06	0.000911087805346884	5.48392232990591	10.2278745396785	0.593543456329032	0.13812404419086	mbClosed
chr12:117428801-117429159	6.73664475871	14.3996365064337	9.61396304772237	1.57850993401521	0.985447898592046	0	1.73573347497739	2.81096457290897	5.02818780994792	7.43981125000229	7.53555150823613	7.98432493727114	11.2642369530653	5.28571428571429	10.6666666666667	1.25	0.1171875	-3.09310940439148	2.02981818917684e-05	0.00218104986147617	5.09298787761973	8.92803779952417	0.591895092642153	0.184633154032831	mbClosed
chr6:1287353-1287928	10.3945537199423	14.3118561136001	12.3455825484557	2.29318602587949	1.59522592001648	1.48713228386913	3.1519913683285	4.85940624909285	8.50028686143572	7.46281356497814	11.8737807783434	13.3301743106689	10.2978807305865	7.14285714285714	13	2.75	0.211538461538462	-2.24100809950379	0.000168855426932573	0.00888544450984015	6.94083555850224	11.8339452731996	0.591137994292465	0.113761436761013	mbClosed
chr9:111433995-111434478	10.9633450889115	13.7026044123453	9.64962560906227	2.33998574069336	1.16866367766775	0.52070458118667	2.46584358746788	5.29738229124791	6.36781071501282	6.63769679424711	11.9383697410221	14.210710652421	11.8366445179156	6.28571428571429	11.6666666666667	2.25	0.192857142857143	-2.3743955147815	0.000178874225424809	0.00914856099972887	6.10096326683595	12.6619083037862	0.59104814865459	-0.105689377393228	mbClosed
chr18:426930-427376	7.11196085147689	11.8293538550786	12.5401861054092	1.68940674552301	1.58201949639441	0.789462865018893	1.04494268616912	3.3845021875608	5.39925800588296	7.85189845343623	10.348751469847	7.55193854210773	9.38505250593698	5.71428571428571	11	1.75	0.159090909090909	-2.65207669657969	8.35702691717743e-05	0.005624678741876	5.54521954896	9.0952475059639	0.589705994707027	0.205919188544443	mbClosed
chr14:72153421-72153761	10.7555874646655	11.8452892217446	9.49025396438771	3.87818224964914	1.03761866969398	0.887648162517041	0.761510519659197	3.96736514251495	5.60994541787723	7.54354718028554	12.6350211851507	9.58507888029616	13.2117841016146	5.85714285714286	11	2	0.181818181818182	-2.4594316186373	0.000181355520165455	0.00914856099972887	5.70695258022591	11.8106280556871	0.588116379974899	-0.0900697839652368	mbClosed
chr11:77967905-77968421	11.7354871978387	11.6295029452245	15.8416125607092	2.55539140480757	2.59806845202446	1.26724963770198	2.30814428826935	5.33204697540539	7.50846619035167	8.50729493423675	11.8686528136168	12.8432004051952	15.8280711576778	7.28571428571429	13.3333333333333	2.75	0.20625	-2.27753397552891	0.00012106380098144	0.00717869106180735	7.11593603333127	13.5133081254966	0.587470611023817	-0.0170054921729094	mbClosed
chr22:27663000-27663541	14.4396891713859	11.3650550684539	13.3865401986886	1.04455925393243	1.4346372734401	1.4876173764919	1.81861661996245	4.07643480007258	6.61061035840432	9.75523412550789	9.94948140812024	11.0381973866999	13.2095640068235	7	13.6666666666667	2	0.146341463414634	-2.77258950389693	9.35865179260221e-06	0.00125383418436013	6.8140930946616	11.3990809338812	0.587363449029006	0.194364491381611	mbClosed
chr12:25845012-25845375	9.38805387083374	15.1628403811864	10.8642637976156	0.518922457646874	1.16624908329241	0.831405992440204	1.56917319202501	5.30855627097633	5.51721904733381	7.20145794600262	16.1667109910354	11.2347385616965	14.7652358010155	6.14285714285714	12.3333333333333	1.5	0.121621621621622	-3.03952836418664	7.06766549320707e-06	0.0010513747549773	6.00907775477092	14.0555617845825	0.583777438021146	-0.158974933961462	mbClosed
chr11:121712457-121712929	11.5798492705506	14.4770180276492	9.26684873923734	1.99543275557008	1.79384922557264	0.959111362041718	3.5106925652085	4.51358497347595	5.75851388763034	9.09135127089498	13.0834038225474	7.09736926843253	13.085824295561	6.57142857142857	12.3333333333333	2.25	0.182432432432432	-2.45456586346548	8.75628117259791e-05	0.00577615480393299	6.45448337733376	11.0888657955137	0.583026441917313	0.123418268213521	mbClosed
chr12:53365832-53366120	14.745563459622	9.5091349585672	12.6976083134632	3.92435108595449	1.46995978206647	1.22257096457787	0.899005474597663	5.57582733323034	7.07817332021229	7.19296566068894	9.18953363726545	10.3674735871608	8.33034682543407	6.71428571428571	12.6666666666667	2.25	0.177631578947368	-2.49304001128012	6.12605163129194e-05	0.00458848432156435	6.61565543804386	9.29578468328677	0.58089707794779	0.32360467040447	mbClosed
chr10:104362391-104362837	12.5194021600378	17.3978792067059	18.0064210744337	3.37881349104602	3.63864484170713	2.03004736719144	3.48314228723041	6.0008904034766	12.4557140135716	9.06838976312353	15.6807951634524	24.1253820453279	16.252164095647	9.28571428571429	16.6666666666667	3.75	0.225	-2.15200309344505	5.83080349091317e-05	0.00447194695760269	9.17499806005724	18.6861137681424	0.580000150189117	-0.156344291727155	mbClosed
chr20:50202472-50203073	19.3881396422318	20.9969741279511	15.1521229869573	6.89536563522119	2.70022562296403	3.26406395867331	5.42813821334443	8.40771674287299	11.2863980921644	12.9668294677121	18.4229440899877	17.3277883289489	18.006076955914	11	19	5	0.263157894736842	-1.92599941855622	0.000108360486008348	0.00672754212721046	10.8869814342498	17.9189364582835	0.579501326125011	0.0772188244083184	mbClosed
chr5:83538078-83538385	9.22198105618055	11.7192481420778	9.5761230737289	0.613579322885392	1.14915422702265	0.655375407721594	1.18071337901556	3.62664886612194	7.14491419671009	5.30184160378375	10.7031191945717	9.54792673570891	8.6461483164253	5.42857142857143	10.6666666666667	1.5	0.140625	-2.83007499855769	5.27229714042896e-05	0.0041916889512308	5.35780155553859	9.63239808223531	0.579148921213972	0.112829300119784	mbClosed
chr11:111207316-111207695	8.16171908876177	9.31579386287074	7.94610534221381	0.497015440965212	0.37233809783214	0.398153529361206	1.50292841346987	2.96592820680537	5.12703125096894	5.46589475007497	11.3011128360084	4.99592266044534	10.6400971746632	4.57142857142857	9	1.25	0.138888888888889	-2.84799690655495	0.000168491064842318	0.00888086587492547	4.51961806928309	8.97904422370567	0.578113797511859	0.0027039711347526	mbClosed
chr12:6320604-6321136	15.3491830164487	23.6445629089185	18.8695108063849	3.54076789710179	4.24409440837236	3.30921464096265	4.18544503662311	8.69325981818529	12.526153972295	11.589096123559	17.6160265606161	15.9818417336647	16.4074916196999	11	19.6666666666667	4.5	0.228813559322034	-2.12775554719837	2.35084631939669e-05	0.00238398258680599	10.9361699713464	16.6684533046602	0.575637144746391	0.197684397494929	mbClosed
chr1:23080003-23080585	16.7330334486433	19.1682016993798	18.8500577024608	3.88389385826423	3.51578009731362	2.59278672900167	2.84715960614848	9.3443968174219	10.2210410180096	10.254478290938	17.794166433432	20.4273379504632	14.9979133018563	10	18.6666666666667	3.5	0.1875	-2.41503749927884	5.28192141697666e-06	0.000858520021583487	9.93997204212315	17.7398058952505	0.575386458761111	0.0611116992142541	mbClosed
chr1:201624320-201624821	20.9296088138348	18.1139140034982	15.1709360335566	4.5118287934327	2.67585493262399	1.7067885493508	2.3772504046846	9.89358775678332	8.47090560603618	11.0263425696789	19.1143575646948	17.6611964248056	15.7925290817249	9.85714285714286	18.6666666666667	3.25	0.174107142857143	-2.52195270319536	2.69360413274745e-06	0.000529636964503626	9.79694531083279	17.5226943570751	0.575333277135171	0.0742036092708046	mbClosed
chr1:186943809-186944329	9.98161218805184	10.3008457424479	7.58409184333548	0.72449558509929	0.271377190535348	0.580385337030373	1.09540359366361	3.82930664854465	4.01192010052518	6.63966060986671	9.90871453061666	4.27147692259008	10.7980927753581	4.85714285714286	9.66666666666667	1.25	0.129310344827586	-2.95109039951905	7.21254008318741e-05	0.00518397121247207	4.82696245297885	8.32609474285493	0.575014362022315	0.159275872136047	mbClosed
chr3:133656674-133657324	10.5663935081599	12.9909412972426	10.3695219385241	0.869394702119148	1.73681401942623	1.31554009726885	3.02729720430672	5.68219696235658	6.93259793370752	6.14642867884804	10.3267000070943	11.8761063290373	10.287637480523	6.28571428571429	11.6666666666667	2.25	0.192857142857143	-2.3743955147815	0.000178874225424809	0.00914856099972887	6.25374119163738	10.8301479388849	0.574823944250898	0.0888338471980677	mbClosed
chr7:55228249-55228646	10.6970334417409	7.98040308272701	10.2950529991511	0.474480735833288	1.95500948345364	0.760202456563713	1.95652576839391	3.04718261515782	5.3449920763528	6.95742774232885	6.31220621760255	7.24583028368504	6.94322063503674	5.14285714285714	10	1.5	0.15	-2.73696559416621	0.000118293145373502	0.00705520570513419	5.11653414461316	6.83375237877478	0.574525394751393	0.372499720144144	mbClosed
chr9:127153590-127153874	6.73819175306672	7.98861876386673	4.79710802894715	0	0	0.177112896276874	0.364667009414263	2.86487579036962	2.01483955149112	4.5155035938329	8.37356157516901	9.03904086712955	7.54898675460372	3.14285714285714	6.66666666666667	0.5	0.075	-3.73696559416621	0.000167945756677998	0.00888086587492547	3.13173964523121	8.32052973230076	0.573231408881425	-0.268194010643367	mbClosed
chr6:18023025-18023477	13.8901177918564	18.2064541268142	15.863748023067	3.75070723259367	3.12203847518542	1.55796653893109	3.20777882617503	7.43706810322546	9.46833431562631	10.0392339941853	12.8985835739686	8.66007398711684	16.6010903408763	9	16.3333333333333	3.5	0.214285714285714	-2.22239242133645	4.40858900150186e-05	0.00372710553070204	8.98154547101237	12.7199159673206	0.572866586674361	0.281564989559435	mbClosed
chr1:116098117-116098449	12.9492498387042	7.8445308942397	13.6065086959294	0.567376060619926	1.70019444672748	0.454518637433425	0.779860170735323	4.03071855414242	5.06289125250441	8.0224470707856	9.35801644360609	11.5708682586062	12.7613823708777	5.71428571428571	11.6666666666667	1.25	0.107142857142857	-3.22239242133645	5.76319531028564e-06	0.000911087805346884	5.70535229247748	11.2300890243633	0.572286179922162	0.0419114536611211	mbClosed
chr9:111273535-111274032	12.9489320968914	14.8832762092665	13.706022939849	2.27407064940622	0.851807680553608	2.53018423252678	2.18800205648558	4.88967522115717	9.76237735067721	7.64162146648644	13.4028435657851	14.5796890177004	15.5088027203423	7.42857142857143	14	2.5	0.178571428571429	-2.48542682717024	3.1173520135086e-05	0.00288701058020387	7.43122467944027	14.4971117679426	0.571197853961716	-0.0432271102558782	mbClosed
chr1:31350188-31350749	12.5697970152928	20.9625724409056	22.8788614090963	5.37237367916764	5.15665035847916	1.34492145835915	3.96908513276915	7.80496557618382	10.8161447640133	13.5397000671792	16.4546993067799	19.0500805916162	20.4728059425846	10.7142857142857	19	4.5	0.236842105263158	-2.07800251200127	4.05694369588336e-05	0.00349205245640078	10.7202701357921	18.6591952803269	0.571015852703993	0.0235037737705595	mbClosed
chr10:33670687-33671268	15.0247393598903	12.7776894978337	8.88588322999469	2.2695042424797	1.21442460480534	1.21204969982247	2.13904503973117	6.55970653839863	5.53994179605346	8.57425559946397	15.5581837169418	10.7482946857195	13.0029920198961	6.85714285714286	12.6666666666667	2.5	0.197368421052632	-2.34103691783507	0.00012366602078188	0.00723254228665019	6.89130131130536	13.1031568075191	0.568068723478162	-0.0429334564772899	mbClosed
